address_id,customer_id,address_line,city,state,postal_code,country,address_type
7600,5618,"H.No. 77
Shukla Street",Siliguri,Tamil Nadu,873637,India,Home
7601,5619,"30/137, Patla Marg",Saharanpur,Uttarakhand,534236,India,Home
7602,5620,"H.No. 60
Buch Zila",Guntur,Haryana,021351,India,Home
7603,5620,"H.No. 85, Ben",Sirsa,Uttar Pradesh,676708,India,Home
7604,5620,"42/06
Bhat Circle",Anand,Chhattisgarh,105303,India,Office
7605,5621,"53, Hari",Vijayawada,Tripura,169138,India,Home
7606,5622,"208
Vig Circle",Bharatpur,Meghalaya,706705,India,Home
7607,5622,"H.No. 686, Sen Street",Mehsana,Karnataka,090641,India,Home
7608,5623,"67/975, Bhardwaj Road",Nellore,Assam,096794,India,Home
7609,5624,"36/82
Keer Road",Jhansi,Bihar,213092,India,Home
7610,5624,"66
Chandra Ganj",Alwar,Himachal Pradesh,860730,India,Home
7611,5625,"H.No. 639, D’Alia Path",Orai,Punjab,184833,India,Home
7612,5625,"93, Swamy Nagar",Varanasi,Arunachal Pradesh,653356,India,Home
7613,5625,"243
Jhaveri Circle",Rampur,Arunachal Pradesh,116091,India,Home
7614,5626,"H.No. 30
Ratti",Firozabad,Gujarat,753057,India,Home
7615,5627,"98
Bali Path",Bhopal,Manipur,590074,India,Home
7616,5628,"H.No. 236, Rai Marg",Amaravati,Chhattisgarh,582063,India,Home
7617,5629,"17
Tripathi Zila",Anand,Odisha,652990,India,Home
7618,5630,"678
Bhandari Street",Gwalior,Manipur,698786,India,Home
7619,5631,"70, Doctor Chowk",Kochi,Gujarat,445376,India,Home
7620,5632,"75, Samra Path",Malegaon,West Bengal,375277,India,Home
7621,5633,"H.No. 88
Ahuja Chowk",Ichalkaranji,Tripura,913202,India,Home
7622,5633,"55, Sem Circle",Berhampore,Madhya Pradesh,172198,India,Home
7623,5634,"H.No. 983, Sarin",Chandigarh,Maharashtra,768898,India,Home
7624,5635,"37/576, Chopra Zila",Jodhpur,Sikkim,597815,India,Home
7625,5636,"25/53, Rege Road",Chinsurah,Odisha,005402,India,Home
7626,5636,"045
Mall Chowk",Baranagar,Rajasthan,636172,India,Home
7627,5636,"17
Kurian Circle",Darbhanga,Punjab,944477,India,Home
7628,5637,"H.No. 33, Mahajan Path",Hazaribagh,Jharkhand,239028,India,Office
7629,5638,"85/26
Konda Chowk",Jehanabad,Nagaland,942989,India,Home
7630,5639,"H.No. 340
Gulati Ganj",Pudukkottai,Meghalaya,984275,India,Home
7631,5640,"18
Puri Road",Agra,Goa,598346,India,Office
7632,5640,"H.No. 88
Chahal Path",Phusro,Haryana,272860,India,Home
7633,5641,"73, Nagi Nagar",Haldia,Tamil Nadu,999891,India,Home
7634,5641,"H.No. 905
Dara Circle",Nellore,Haryana,974301,India,Other
7635,5642,"H.No. 31, Bhatnagar Circle",Allahabad,Tamil Nadu,908837,India,Home
7636,5643,"70/26
Pal Ganj",Nangloi Jat,Tripura,775013,India,Office
7637,5643,"772
Sankaran Road",Nashik,Sikkim,363614,India,Home
7638,5644,"25, Krishnan Street",Katihar,Uttar Pradesh,416995,India,Home
7639,5645,"H.No. 35, Kapadia Ganj",Durg,Meghalaya,138417,India,Office
7640,5646,"H.No. 11
Majumdar Circle",Nagaon,Uttar Pradesh,738248,India,Office
7641,5646,"53
Bala Street",Hyderabad,Manipur,978147,India,Home
7642,5647,"85/077, Morar Ganj",Bhavnagar,Sikkim,062737,India,Home
7643,5648,"85, Bail Road",Nizamabad,Jharkhand,553731,India,Home
7644,5649,"228, Lad",Sangli-Miraj & Kupwad,Punjab,653547,India,Home
7645,5649,"84/70
Devan Circle",Pallavaram,Meghalaya,227158,India,Home
7646,5650,"11/277, Bajwa Zila",Allahabad,Odisha,714628,India,Home
7647,5651,"11/879, Cheema Marg",Kolkata,Nagaland,010264,India,Office
7648,5652,"15/65, Uppal Nagar",Howrah,Manipur,748545,India,Home
7649,5653,"H.No. 707, Kadakia Path",Pudukkottai,Jharkhand,827765,India,Home
7650,5654,"H.No. 18
Bali Ganj",Khora ,Haryana,512799,India,Home
7651,5655,"54/46
Patla Street",Chinsurah,Uttarakhand,565582,India,Home
7652,5655,"052
Ramesh Nagar",Latur,Haryana,338862,India,Home
7653,5656,"H.No. 155, Chander Marg",Kurnool,Jharkhand,447033,India,Office
7654,5657,"052
Deshmukh Street",Jalgaon,Haryana,813505,India,Office
7655,5657,"82/632
Dave Circle",Jaunpur,Andhra Pradesh,720007,India,Office
7656,5658,"11, Modi Nagar",Nandyal,Andhra Pradesh,952122,India,Home
7657,5659,"H.No. 92, Malhotra Zila",Anantapur,Uttarakhand,826629,India,Home
7658,5660,"03
Kaul Zila",Suryapet,West Bengal,392409,India,Home
7659,5660,"14/316
Bir Road",Jalna,Himachal Pradesh,496341,India,Home
7660,5661,"86/67
Krish Marg",Gopalpur,Kerala,808574,India,Office
7661,5661,"24/768, Bir Chowk",Phagwara,Sikkim,590762,India,Home
7662,5662,"36
Sodhi Chowk",Jaunpur,West Bengal,292649,India,Home
7663,5663,"30/85
Prashad Nagar",Jamnagar,Rajasthan,901191,India,Home
7664,5663,"37/439, Dutta",Anand,Haryana,210878,India,Home
7665,5664,"H.No. 448
Prasad Path",Tenali,Uttarakhand,338746,India,Home
7666,5665,"93/031, Venkatesh Path",Mira-Bhayandar,Karnataka,142938,India,Home
7667,5666,"H.No. 159, Mallick Street",Vadodara,Tripura,598072,India,Home
7668,5667,"47/894
Bakshi Zila",Kumbakonam,West Bengal,971306,India,Home
7669,5668,"79
Dani Circle",Gurgaon,Meghalaya,998822,India,Home
7670,5669,"16/087
Ram Chowk",Sonipat,Sikkim,866299,India,Home
7671,5670,"15/82, Dhar Marg",Bellary,Punjab,594109,India,Office
7672,5671,"37/77, Naidu Path",Gangtok,Punjab,968330,India,Home
7673,5672,"532, Rajagopal",Ghaziabad,Odisha,753373,India,Office
7674,5672,"H.No. 827, Magar Marg",Gaya,Meghalaya,815759,India,Office
7675,5673,"H.No. 985, Bhakta Street",Kumbakonam,Punjab,232961,India,Home
7676,5674,"H.No. 10, Bora Ganj",Berhampore,Uttarakhand,861890,India,Home
7677,5675,"87/719
Murthy Circle",Bhusawal,Assam,455059,India,Other
7678,5676,"H.No. 01
Sankaran Chowk",Kumbakonam,Mizoram,969979,India,Home
7679,5677,"68/728, Wali Chowk",Agartala,Madhya Pradesh,307189,India,Office
7680,5678,"H.No. 567
Lalla Marg",Jaunpur,Uttarakhand,961513,India,Home
7681,5679,"H.No. 94, Suri Marg",Machilipatnam,Sikkim,552875,India,Home
7682,5680,"87/874, Gulati Chowk",Burhanpur,Himachal Pradesh,534713,India,Home
7683,5681,"91/511
Mohanty Street",Kamarhati,Kerala,147042,India,Home
7684,5681,"93/17
Bhatia Circle",Moradabad,Haryana,815910,India,Home
7685,5682,"84
Warrior Road",Kochi,Manipur,720292,India,Home
7686,5682,"59/602
Patel Road",Berhampur,Rajasthan,207812,India,Home
7687,5683,"43/357
Nair Nagar",Karaikudi,Punjab,579231,India,Home
7688,5684,"29, Shankar Nagar",Serampore,Uttar Pradesh,006418,India,Home
7689,5684,"90/332
Gole Nagar",Chittoor,Mizoram,301421,India,Office
7690,5685,"73, Walia Road",Tadipatri,Karnataka,098071,India,Office
7691,5685,"410
Batta Path",Mango,Rajasthan,410750,India,Home
7692,5686,"H.No. 686, Seth Nagar",Jalgaon,Manipur,620090,India,Home
7693,5687,"668, Goyal Nagar",Bilaspur,Rajasthan,449187,India,Home
7694,5688,"756
Kakar Zila",Firozabad,Telangana,376688,India,Home
7695,5689,"911
Dani Street",Jalna,Manipur,520474,India,Home
7696,5689,"H.No. 324
Sangha Street",Parbhani,Telangana,696476,India,Home
7697,5690,"26, Butala Road",Rajkot,Goa,676535,India,Office
7698,5691,"99/02, Mammen Path",Parbhani,Gujarat,894207,India,Home
7699,5692,"H.No. 497
Iyer Circle",Asansol,Madhya Pradesh,455363,India,Home
7700,5692,"24/25, Bawa Circle",Ozhukarai,Chhattisgarh,114339,India,Home
7701,5692,"552
Banerjee",Lucknow,Madhya Pradesh,258273,India,Office
7702,5693,"H.No. 095
Bobal Path",Howrah,Punjab,318208,India,Home
7703,5693,"805, Raju Road",Alwar,Chhattisgarh,695756,India,Home
7704,5694,"59
Mahal Marg",Kalyan-Dombivli,Assam,387376,India,Home
7705,5695,"97, Vala Path",Kurnool,Tamil Nadu,279409,India,Office
7706,5696,"09/083
Gara Marg",Arrah,Jharkhand,453972,India,Home
7707,5696,"99
Warrior Path",New Delhi,Sikkim,261946,India,Home
7708,5697,"14/63
Basak Chowk",Muzaffarnagar,West Bengal,506182,India,Home
7709,5697,"08/92, Doshi Road",Kumbakonam,Manipur,173712,India,Home
7710,5698,"39/18, Venkatesh Nagar",Darbhanga,Madhya Pradesh,990505,India,Home
7711,5698,"66/427, Mahal Chowk",Aurangabad,Uttarakhand,229957,India,Home
7712,5699,"H.No. 601, Bhatia Circle",Bareilly,Bihar,354823,India,Office
7713,5700,"30/196
Dhawan Road",Srikakulam,Mizoram,942775,India,Home
7714,5700,"754
Sarkar Nagar",Parbhani,Maharashtra,454565,India,Office
7715,5701,"H.No. 68, Upadhyay Street",Ozhukarai,Mizoram,334412,India,Home
7716,5702,"79
Chaudhary Zila",Gandhidham,Tamil Nadu,864025,India,Office
7717,5703,"06
Agrawal Path",Phusro,Sikkim,941814,India,Home
7718,5704,"731
Gour Circle",Jammu,Mizoram,454211,India,Home
7719,5705,"H.No. 46
Chatterjee Circle",Akola,Madhya Pradesh,391265,India,Home
7720,5705,"52/53
Dugar Zila",Delhi,Bihar,171487,India,Home
7721,5706,"27/61, Kaur Circle",Nangloi Jat,Karnataka,422312,India,Home
7722,5707,"75, Saxena Marg",Moradabad,Madhya Pradesh,791401,India,Office
7723,5708,"84, Barad Zila",Rewa,Manipur,563135,India,Home
7724,5708,"13/23, Kurian Marg",Dhanbad,Uttarakhand,240649,India,Home
7725,5709,"47
Karan Chowk",Kochi,Manipur,251811,India,Home
7726,5710,"68/991
Ramakrishnan Circle",Dewas,Haryana,387216,India,Home
7727,5710,"15
Agarwal Nagar",Hubli–Dharwad,Assam,193839,India,Home
7728,5711,"42/389
Sinha Marg",Bardhaman,Chhattisgarh,470967,India,Home
7729,5711,"H.No. 886
Bala Circle",Amritsar,Uttarakhand,737996,India,Home
7730,5712,"12/45
Ravi",Dehri,Maharashtra,879563,India,Home
7731,5712,"39/90, Wadhwa Path",Guntur,Assam,492242,India,Home
7732,5713,"H.No. 944, Gara Zila",Surendranagar Dudhrej,Goa,620425,India,Home
7733,5714,"74/446, Sami Ganj",Bilaspur,Telangana,526788,India,Home
7734,5715,"H.No. 38
Kata Ganj",Bokaro,Goa,320417,India,Home
7735,5716,"H.No. 524, Agate",Rajpur Sonarpur,Sikkim,799828,India,Home
7736,5717,"45/78
Loke Chowk",Dharmavaram,Telangana,148137,India,Home
7737,5718,"32/90, Srinivasan Nagar",Vasai-Virar,Gujarat,870313,India,Home
7738,5719,"73, Konda Road",Guwahati,Nagaland,448741,India,Office
7739,5720,"52/083
Butala Path",Mira-Bhayandar,Goa,880848,India,Home
7740,5720,"H.No. 560
Venkatesh Marg",Bhilwara,Tripura,348923,India,Home
7741,5721,"58/666, Lad Road",Bhilai,Jharkhand,819589,India,Office
7742,5722,"76
Saini Marg",Raipur,Haryana,772682,India,Home
7743,5723,"37/240, Narang Marg",Srikakulam,Madhya Pradesh,276919,India,Home
7744,5724,"995, Goel Road",Guntakal,Mizoram,797854,India,Office
7745,5725,"50/922
Bandi Ganj",Latur,Maharashtra,414492,India,Home
7746,5725,"H.No. 435, Karpe Chowk",Thanjavur,Haryana,392286,India,Office
7747,5726,"85/85, Lata Ganj",Sasaram,Tripura,135296,India,Home
7748,5727,"H.No. 14
Sheth Marg",Moradabad,Bihar,568615,India,Home
7749,5728,"H.No. 41, Khosla Road",Cuttack,Punjab,567684,India,Office
7750,5729,"714, Tank Zila",Panchkula,Gujarat,862338,India,Home
7751,5730,"H.No. 406
Babu Zila",Mahbubnagar,Telangana,177769,India,Office
7752,5730,"44
Gulati Chowk",Nagpur,Tripura,356606,India,Home
7753,5731,"H.No. 415
Sangha Ganj",Kavali,Andhra Pradesh,907915,India,Office
7754,5732,"518
Sarna",Jalna,Punjab,779299,India,Home
7755,5732,"H.No. 313
Butala Chowk",Tezpur,Uttarakhand,075624,India,Home
7756,5733,"50, Manne Street",Visakhapatnam,Chhattisgarh,858279,India,Home
7757,5734,"H.No. 65, Muni Marg",Bhatpara,Goa,653363,India,Home
7758,5735,"57/85, Chaudry Road",Kadapa,Mizoram,030533,India,Home
7759,5736,"91/21, Master Nagar",Hyderabad,Haryana,489005,India,Home
7760,5737,"25/612
Singh Nagar",Nellore,Goa,740657,India,Other
7761,5738,"16
Kalita Chowk",Akola,Manipur,548411,India,Other
7762,5738,"02/332, Pillai",Panchkula,Nagaland,911551,India,Home
7763,5739,"H.No. 09, Char",Bhilai,Kerala,795173,India,Office
7764,5740,"27/25
Kamdar Chowk",Ludhiana,Arunachal Pradesh,503490,India,Home
7765,5740,"09/95, Sastry Marg",Khandwa,Chhattisgarh,171931,India,Other
7766,5741,"H.No. 664
Ramachandran Nagar",Chandigarh,Sikkim,367972,India,Home
7767,5742,"43/511
Dash Ganj",Khandwa,Chhattisgarh,404373,India,Home
7768,5743,"83, Goswami Chowk",Meerut,Jharkhand,721014,India,Home
7769,5744,"00/89, Rajagopal Nagar",Mumbai,Maharashtra,708841,India,Home
7770,5744,"61/059, Dhar Nagar",Jalgaon,Himachal Pradesh,195158,India,Home
7771,5744,"46/79, Nagar Marg",Alappuzha,Gujarat,895252,India,Home
7772,5745,"97
Brahmbhatt Street",Singrauli,Sikkim,436247,India,Home
7773,5746,"H.No. 50, Dar Road",Noida,Goa,423355,India,Office
7774,5747,"76/87, Pillay Ganj",Patiala,Karnataka,553545,India,Office
7775,5748,"10
Menon Road",Jehanabad,Nagaland,922555,India,Home
7776,5749,"908, Raj",Madanapalle,Tamil Nadu,125816,India,Office
7777,5750,"H.No. 54, Sheth Path",Sikar,Karnataka,886797,India,Home
7778,5750,"59/34
Gokhale",Srikakulam,Manipur,490434,India,Home
7779,5751,"H.No. 02, Yohannan Street",Gangtok,Maharashtra,186367,India,Home
7780,5751,"79, Palla Ganj",Tinsukia,Odisha,070900,India,Home
7781,5752,"12/41
Viswanathan Street",Gopalpur,West Bengal,783169,India,Home
7782,5753,"22/30
Nazareth Chowk",Junagadh,Karnataka,280642,India,Home
7783,5754,"H.No. 33, Dora Marg",Kota,Himachal Pradesh,069883,India,Home
7784,5755,"007
Raghavan Circle",Bokaro,West Bengal,321435,India,Home
7785,5756,"H.No. 19
Deshmukh Circle",Rajkot,Sikkim,726325,India,Office
7786,5757,"250, Gola Chowk",Srinagar,Mizoram,984699,India,Home
7787,5758,"39/82
Bassi Circle",Ozhukarai,Maharashtra,623762,India,Home
7788,5759,"H.No. 58
Tank Zila",Jamnagar,Himachal Pradesh,165863,India,Office
7789,5759,"H.No. 78
Gole Ganj",Tirunelveli,Himachal Pradesh,443014,India,Home
7790,5760,"76/36, Sharaf Road",Aizawl,Haryana,574459,India,Other
7791,5761,"336, Bumb Road",Medininagar,Gujarat,030501,India,Home
7792,5762,"11, Wason Street",Bareilly,Madhya Pradesh,816864,India,Home
7793,5762,"081
Date Chowk",Rourkela,Gujarat,568742,India,Home
7794,5762,"812, Gulati Circle",Ambala,Himachal Pradesh,569425,India,Home
7795,5763,"649, Borde Chowk",Amroha,Assam,217181,India,Home
7796,5763,"094
Bir Zila",Sirsa,Nagaland,218035,India,Home
7797,5764,"H.No. 682, Srinivasan Path",Kamarhati,Gujarat,588966,India,Home
7798,5765,"H.No. 901, Kumar Zila",Shivpuri,Jharkhand,999637,India,Home
7799,5766,"02/493
Zacharia Street",Kadapa,Punjab,857443,India,Home
7800,5767,"H.No. 91, Raghavan Path",Anand,Manipur,575504,India,Home
7801,5768,"H.No. 045
Mitter Street",Berhampore,Mizoram,819285,India,Home
7802,5769,"H.No. 53
Sem Road",Phusro,Chhattisgarh,799542,India,Home
7803,5770,"594, Panchal",Kirari Suleman Nagar,Tripura,325509,India,Home
7804,5770,"H.No. 32
Gandhi Road",Tezpur,Jharkhand,096257,India,Home
7805,5771,"35/241
Chahal Ganj",Bhimavaram,West Bengal,667469,India,Home
7806,5772,"66/37, Deol Ganj",Jamnagar,Kerala,202342,India,Home
7807,5773,"H.No. 22
Chaudhari",Cuttack,Jharkhand,014722,India,Office
7808,5774,"493, Mukhopadhyay Nagar",Hindupur,Tamil Nadu,815049,India,Office
7809,5775,"81/346
Nayak Zila",Asansol,West Bengal,872398,India,Home
7810,5776,"94
Bala Street",Vellore,Haryana,599100,India,Home
7811,5777,"H.No. 38
Rana Zila",Uluberia,Uttar Pradesh,897778,India,Home
7812,5777,"H.No. 10
Shan Nagar",Sultan Pur Majra,Bihar,470341,India,Home
7813,5778,"479
Kalla",Vijayanagaram,Bihar,775594,India,Home
7814,5778,"33/90
Char",Korba,Haryana,875357,India,Home
7815,5779,"267, Gour Circle",Bhilwara,Gujarat,706747,India,Office
7816,5780,"95, Saini Marg",Jalandhar,Meghalaya,850774,India,Home
7817,5781,"H.No. 567, Prabhu Ganj",Chinsurah,Andhra Pradesh,300746,India,Home
7818,5782,"26/40, Chokshi Marg",Bikaner,West Bengal,214665,India,Home
7819,5783,"82/22, Samra Street",Raurkela Industrial Township,Rajasthan,696049,India,Home
7820,5784,"254
Shetty Zila",Giridih,Tripura,084323,India,Office
7821,5785,"H.No. 23
Oak Zila",Aligarh,Punjab,106842,India,Home
7822,5786,"H.No. 81
Dani Chowk",Bidhannagar,Punjab,530430,India,Office
7823,5787,"H.No. 11, Narang",Medininagar,Karnataka,652674,India,Home
7824,5788,"03
Dani Road",Bhiwani,Tamil Nadu,201707,India,Home
7825,5789,"01/724
Baria Zila",Sasaram,Kerala,307134,India,Office
7826,5789,"25/80
Mukherjee Zila",Erode,Tamil Nadu,772059,India,Home
7827,5790,"02/07, Chander Marg",Gandhinagar,Bihar,765463,India,Home
7828,5791,"H.No. 48, Malhotra Ganj",Nagpur,Assam,548908,India,Other
7829,5792,"H.No. 57, Bhargava Circle",Maheshtala,Gujarat,280465,India,Home
7830,5793,"H.No. 09
Bhatia Road",Tirunelveli,Goa,462886,India,Home
7831,5793,"H.No. 26, Padmanabhan Chowk",Bijapur,Tripura,860137,India,Home
7832,5794,"870
Chand Zila",Moradabad,Odisha,719691,India,Office
7833,5794,"H.No. 843
Mann Marg",Pondicherry,Andhra Pradesh,329818,India,Other
7834,5795,"H.No. 17
Dash Ganj",Surendranagar Dudhrej,Jharkhand,981004,India,Office
7835,5796,"H.No. 09, Kale Chowk",Faridabad,Assam,488424,India,Office
7836,5797,"01/30
Guha Ganj",Imphal,Telangana,412074,India,Home
7837,5798,"H.No. 328, Dyal Road",Chandrapur,Chhattisgarh,095296,India,Home
7838,5799,"H.No. 692, Nagy Chowk",Rampur,Nagaland,340485,India,Home
7839,5799,"55/025
Biswas Chowk",Tenali,Telangana,146214,India,Home
7840,5800,"H.No. 69
Bhattacharyya Marg",Chapra,Telangana,404928,India,Home
7841,5800,"79/500
Edwin Marg",Panipat,Kerala,531218,India,Office
7842,5801,"H.No. 996, Issac Road",Nandyal,Nagaland,281690,India,Home
7843,5802,"H.No. 45
Gara",Nagaon,Mizoram,846744,India,Home
7844,5803,"84/10
Ramaswamy Chowk",Ranchi,Mizoram,806666,India,Home
7845,5804,"066, Pant Path",Kavali,Tripura,652753,India,Office
7846,5805,"35, Acharya Path",Pali,Tripura,936100,India,Office
7847,5805,"12, Andra Path",Burhanpur,Tamil Nadu,728757,India,Home
7848,5805,"H.No. 83
Mukhopadhyay Nagar",Jammu,Punjab,415142,India,Home
7849,5806,"21
Bava",Tumkur,Jharkhand,617442,India,Office
7850,5806,"61, Chada Ganj",Sonipat,Arunachal Pradesh,800600,India,Home
7851,5807,"H.No. 026
Krishna",Sambalpur,Assam,225570,India,Home
7852,5807,"H.No. 09
Ahuja Road",Dehri,Punjab,479264,India,Home
7853,5808,"83/830
Kapadia Ganj",Tiruchirappalli,Rajasthan,519175,India,Home
7854,5809,"H.No. 31
De Marg",Saharsa,Goa,824308,India,Home
7855,5809,"39, Mander Street",Dewas,Odisha,399349,India,Home
7856,5810,"H.No. 88, Bahl Chowk",Bardhaman,Andhra Pradesh,387809,India,Office
7857,5811,"H.No. 317
Sunder Road",Aizawl,Mizoram,996007,India,Home
7858,5811,"46/17, Dubey Ganj",Tadipatri,Nagaland,966491,India,Office
7859,5812,"04, Konda Road",Hapur,Maharashtra,470288,India,Home
7860,5813,"H.No. 80
Chaudhary Nagar",Tirupati,Tamil Nadu,622381,India,Office
7861,5813,"96, Babu Path",Nagaon,Arunachal Pradesh,985894,India,Home
7862,5814,"09/35
Ramakrishnan",Sangli-Miraj & Kupwad,Nagaland,406782,India,Home
7863,5815,"37/352
Karnik Chowk",Kollam,Haryana,725560,India,Home
7864,5816,"H.No. 208, Pall Nagar",Hajipur,Arunachal Pradesh,853471,India,Home
7865,5817,"H.No. 44
Bose Road",Dibrugarh,Kerala,406188,India,Office
7866,5818,"H.No. 71, Vora Chowk",Amravati,Kerala,344254,India,Home
7867,5818,"04, Soni Ganj",Kozhikode,Uttarakhand,717219,India,Home
7868,5819,"H.No. 590, Sawhney Marg",Jehanabad,Sikkim,566734,India,Home
7869,5820,"00/47, Mannan Chowk",Tenali,Sikkim,767817,India,Home
7870,5821,"49
Seth",Bahraich,Sikkim,681436,India,Office
7871,5822,"633
Khalsa Ganj",Solapur,Nagaland,091448,India,Home
7872,5823,"H.No. 98
Comar Chowk",Danapur,Tripura,000275,India,Home
7873,5824,"H.No. 873
Warrior Nagar",Uluberia,Rajasthan,652865,India,Home
7874,5824,"H.No. 84, Munshi Zila",Amritsar,Tripura,172013,India,Home
7875,5825,"080
Chandran Chowk",Kota,Haryana,946926,India,Home
7876,5826,"012
Deshpande Nagar",Raurkela Industrial Township,Andhra Pradesh,505599,India,Other
7877,5827,"73/74
Agrawal Street",Malda,Tamil Nadu,512761,India,Home
7878,5827,"63/51, Choudhry Marg",Faridabad,Kerala,684296,India,Home
7879,5828,"35/55, Nath Path",Dindigul,Kerala,969772,India,Home
7880,5828,"641, Brahmbhatt Circle",Agartala,Uttarakhand,002539,India,Office
7881,5829,"68/959
Bawa Marg",Jhansi,Nagaland,722428,India,Home
7882,5830,"H.No. 708
Dash Nagar",Rohtak,Mizoram,615072,India,Home
7883,5831,"97/74
Mane Nagar",Giridih,Telangana,847031,India,Home
7884,5831,"13/09, Mahal Zila",Madurai,Himachal Pradesh,091286,India,Home
7885,5832,"76/14, Karnik Path",Ghaziabad,Arunachal Pradesh,504246,India,Home
7886,5833,"88, Ravel Street",Agra,Goa,976366,India,Home
7887,5834,"374
Vasa Chowk",Nellore,Chhattisgarh,267015,India,Home
7888,5835,"013, Natt Marg",Panvel,Mizoram,591596,India,Home
7889,5836,"H.No. 895, Sheth Chowk",Rajpur Sonarpur,Uttar Pradesh,055207,India,Home
7890,5837,"005, Kala Road",New Delhi,Uttar Pradesh,523263,India,Home
7891,5838,"44
Handa Ganj",Unnao,Bihar,195141,India,Office
7892,5838,"12/43
Deo Zila",Khammam,Telangana,756793,India,Home
7893,5839,"70/666
Gera Zila",Aurangabad,Sikkim,994338,India,Home
7894,5840,"H.No. 59
Nanda",Kirari Suleman Nagar,Punjab,514946,India,Home
7895,5841,"H.No. 046, Mohan Chowk",Bhind,Meghalaya,919338,India,Home
7896,5842,"H.No. 834, Wali Circle",Suryapet,Madhya Pradesh,388815,India,Home
7897,5843,"785, Nagy Circle",Muzaffarpur,Tripura,543105,India,Office
7898,5844,"62
Din Road",Surendranagar Dudhrej,Himachal Pradesh,762081,India,Home
7899,5845,"H.No. 578, Mohan Path",Tirunelveli,Chhattisgarh,250134,India,Office
7900,5846,"32
Raghavan Street",Cuttack,Arunachal Pradesh,138779,India,Office
7901,5846,"H.No. 305
Bajwa Zila",Agra,Odisha,977254,India,Home
7902,5847,"998, Khosla Street",Sambalpur,Goa,414591,India,Home
7903,5848,"748, Subramanian",Cuttack,Uttarakhand,361696,India,Home
7904,5849,"890
Sankar Marg",Guwahati,Haryana,998786,India,Home
7905,5850,"79/221, Balasubramanian Ganj",Chittoor,Goa,739434,India,Home
7906,5851,"H.No. 206, Nagar Street",Akola,Mizoram,182271,India,Office
7907,5852,"05/54, Dara Road",Bhubaneswar,Gujarat,983742,India,Home
7908,5852,"15/33
Korpal Path",Thrissur,Gujarat,996608,India,Home
7909,5853,"H.No. 66
Natt Street",Bhiwani,Assam,215839,India,Office
7910,5854,"H.No. 59, Dubey",Dibrugarh,Punjab,831602,India,Other
7911,5855,"48/741
Bhattacharyya Zila",Unnao,Odisha,524326,India,Home
7912,5856,"H.No. 34
Sarna Marg",Bhopal,West Bengal,342872,India,Home
7913,5857,"H.No. 226, Chaudhary Zila",Shahjahanpur,Mizoram,769990,India,Home
7914,5858,"747, Koshy",Bilaspur,Gujarat,234862,India,Home
7915,5859,"34
Manne Chowk",Kadapa,Kerala,636068,India,Home
7916,5859,"20/53, Din Street",Raurkela Industrial Township,Uttar Pradesh,760796,India,Home
7917,5860,"73/34
Gandhi",Rajahmundry,Mizoram,199428,India,Home
7918,5861,"H.No. 268
Oommen Marg",Pallavaram,Arunachal Pradesh,741961,India,Home
7919,5862,"04/503
Setty Circle",Sagar,Manipur,488920,India,Home
7920,5863,"H.No. 253
Menon Street",Bidhannagar,Jharkhand,615845,India,Home
7921,5863,"H.No. 63
Bumb Chowk",Siliguri,Madhya Pradesh,887067,India,Office
7922,5864,"03, Kata",Haldia,Tamil Nadu,274768,India,Home
7923,5864,"41
Bajaj Zila",Ludhiana,Nagaland,138333,India,Home
7924,5865,"82
Bandi Path",Allahabad,Gujarat,725784,India,Office
7925,5865,"02/63, Aurora Circle",Bhilai,Sikkim,370807,India,Home
7926,5865,"00/14, Maharaj Street",Tiruchirappalli,Maharashtra,408919,India,Home
7927,5866,"H.No. 59
Tiwari Zila",Bhind,Rajasthan,482147,India,Home
7928,5867,"84/123
Badal Circle",South Dumdum,Telangana,205091,India,Home
7929,5868,"236
Puri Zila",Khandwa,Himachal Pradesh,515369,India,Home
7930,5868,"115, Baral Street",Jaunpur,Jharkhand,044309,India,Home
7931,5869,"84
Borra Path",Parbhani,Chhattisgarh,842758,India,Home
7932,5870,"49/117, Nadkarni Zila",Loni,Mizoram,466366,India,Other
7933,5871,"853, Basak Road",Vijayawada,Nagaland,376350,India,Home
7934,5872,"717, Gala Circle",Raiganj,Jharkhand,331453,India,Office
7935,5873,"15/808, Memon Zila",Akola,Arunachal Pradesh,969784,India,Home
7936,5874,"09, Ramaswamy Nagar",Kolkata,Assam,357750,India,Office
7937,5875,"49, Sabharwal Ganj",Ramgarh,Telangana,685234,India,Home
7938,5876,"00/873, Deo Zila",Bhind,Chhattisgarh,168350,India,Home
7939,5876,"97/16, Chahal Chowk",Bardhaman,Jharkhand,505617,India,Home
7940,5877,"H.No. 64, Rau Nagar",Dibrugarh,Tamil Nadu,700626,India,Home
7941,5878,"H.No. 60, Kota Zila",Tezpur,Telangana,467887,India,Office
7942,5878,"242
Gola Road",Korba,Himachal Pradesh,697811,India,Home
7943,5878,"H.No. 08
Rastogi Zila",Jaunpur,Uttar Pradesh,133245,India,Home
7944,5879,"53/32, Gala Zila",Kavali,West Bengal,385255,India,Office
7945,5880,"H.No. 607, Kumar Marg",Jodhpur,Manipur,323685,India,Other
7946,5881,"51/649, Agate Street",Faridabad,Himachal Pradesh,210447,India,Other
7947,5881,"83/858
Narang Nagar",Adoni,Uttarakhand,342710,India,Home
